date,action_requested,action_executed,override,daily_return,reward,portfolio_value
2024-01-02,XLF,XLF,False,0.0042462632915411,0.0042462632915411,1.0042552914416227
2024-01-03,XLF,XLF,False,-0.0085108451892105,-0.0085108451892105,0.9957444985190653
2024-01-04,XLF,XLF,False,0.0039985317208014,0.0039985317208014,0.999733985211342
2024-01-05,XLF,XLF,False,0.0042473907648298,0.0042473907648298,1.0039892766529648
2024-01-08,XLF,XLF,False,0.0063377107591903,0.0063377107591903,1.0103724763645388
2024-01-09,XLF,XLF,False,-0.0063377107591903,0.05473138423040338,1.0039892766529648
2024-01-10,XLF,XLF,False,0.0015882756097082,0.07481517274212394,1.0055851553456003
2024-01-11,XLF,XLF,False,-0.0037095587160248,0.008134628525717095,1.0018617884616376
2024-01-12,XLF,XLF,False,-0.0018600574816455,-0.0018600574816468086,1.0000000000000002
2024-01-16,XLF,XLF,False,-0.0069388272877926,-0.03611110841969509,0.9930851907897345
2024-01-17,XLF,XLF,False,-0.001876405611649,-0.03328598481134738,0.991223507347753
2024-01-18,XLV,XLV,False,-0.00014351205381,-0.026029375434372698,0.9910812650334162
2024-01-19,XLF,XLF,False,0.0159451398567754,0.03457915765612282,1.0070108566937923
2024-01-22,CASH,CASH,False,0.0002063491987803,0.018020425242609547,1.0072186740179658
2024-01-23,XLV,XLV,False,-0.0007141054447709,0.014009944193025418,1.006499670431517
2024-01-24,XLF,XLF,False,0.0039223123889351,0.026083235325039606,1.0104552289552102
2024-01-25,XLF,XLF,False,0.0049459298886692,0.035721490740517156,1.0154652490643477
2024-01-26,XLV,XLV,False,0.0056885663185708,0.04552807915057529,1.0212582517962803
2024-01-29,XLF,XLF,False,0.002583823495285,0.044962526146159094,1.0239004148335373
2024-01-30,CASH,CASH,False,0.000206468256693,0.04081816721705275,1.024111839592715
2024-01-31,XLF,XLF,False,-0.0123076644835781,-0.002876394318290003,1.0115846629537184
2024-02-01,XLF,XLF,False,0.0015466149929084,0.02415378177594561,1.0131504054483405
2024-02-02,XLF,XLF,False,0.0041129880544169,0.026869470602773952,1.017326062290116
2024-02-05,XLV,XLV,False,0.0030937684812313,0.024345275387574465,1.020478307240517
2024-02-06,XLF,XLF,False,0.0020625271127195,0.017736777628864567,1.0225852434767868
2024-02-07,XLF,XLF,False,0.0074403810069026,0.03961449015420535,1.0302220424165813
2024-02-08,XLF,XLF,False,-0.0038415432086084,0.02331230244890493,1.0262719919287129
2024-02-09,XLF,XLF,False,0.002818809540549,0.03636992390234369,1.0291689382625564
2024-02-12,CASH,CASH,False,0.0002074603239695,0.0344464023029161,1.029382472133045
2024-02-13,XLF,XLF,False,-0.0135914856453468,0.006814062043952466,1.0154862838788894
2024-02-14,XLK,XLK,False,0.0104015488456474,0.04057260582829736,1.0261040388816873
2024-02-15,XLV,XLV,False,0.0072602139308279,0.045653847752175736,1.0335808826193391
2024-02-16,XLF,XLF,False,-0.0035264163903304,0.018305270761841998,1.0299424651121993
2024-02-20,CASH,CASH,False,0.0002068650722503,0.022039052407171657,1.0301555462734235
2024-02-21,XLF,XLF,False,0.0030317917150377,0.031233245499969524,1.0332835025838771
2024-02-22,XLF,XLF,False,0.011537734352714,0.04791671165533387,1.045274293410491
2024-02-23,XLV,XLV,False,0.0047453600685935,0.04090896330154152,1.050246283915651
2024-02-26,XLF,XLF,False,-0.0049750281043397,0.021333022534661166,1.0450342548823512
2024-02-27,XLK,XLK,False,0.0008754859099117,0.025230698836071142,1.0459495682613953
2024-02-28,XLF,XLF,False,0.0037234929953532,0.03209909311281306,1.0498514138916846
2024-02-29,XLF,XLF,False,-0.0004956719330742,0.04104751495691065,1.04933116095996
2024-03-01,XLV,XLV,False,0.0104408599386473,0.06206992966330697,1.0603444748265467
2024-03-04,XLF,XLF,False,0.0024786816032792,0.052254482896195824,1.0629759911677037
2024-03-05,XLF,XLF,False,0.0002477065165539,0.046796134638270315,1.0632393298616651
2024-03-06,XLF,XLF,False,0.0051843099114348,0.05527277271121912,1.0687658051600772
2024-03-07,XLF,XLF,False,-0.0014783934982236,0.03982043629131329,1.0671869161398104
2024-03-08,CASH,CASH,False,0.0002074603239695,0.04239039598978062,1.0674083380505053
2024-03-11,CASH,CASH,False,0.0002079364988538,0.039588528949089895,1.0676303142808472
2024-03-12,XLF,XLF,False,0.0041693518046478,0.04780238377776265,1.0720909331412785
2024-03-13,XLF,XLF,False,0.0073154539994828,0.18367491220535542,1.079962522064728
2024-03-14,XLF,XLF,False,-0.0080498063392602,0.07252290052148477,1.0713039296603635
2024-03-15,XLF,XLF,False,-0.0009802664959634,0.06493800225713826,1.0702542808629505
2024-03-18,XLF,XLF,False,0.0057172832315618,0.08192808151902196,1.0763907529755938
2024-03-19,XLF,XLF,False,0.0048816519540736,0.08916917508624549,1.081658164372345
2024-03-20,CASH,CASH,False,0.0002074603239695,0.07961532838466938,1.0818825888043277
2024-03-21,XLF,XLF,False,0.0081476013729218,0.08169826739276954,1.0907333441214089
2024-03-22,XLV,XLV,False,-0.001374086693216,0.0654436543841194,1.0892356111905075
2024-03-25,XLF,XLF,False,-0.0038703656346452,0.06791478302514885,1.0850280188257524
2024-03-26,CASH,CASH,False,0.00020706348949,0.07071458363315626,1.085252711775575
2024-03-27,XLV,XLV,False,0.0132209711021924,0.10188205475580432,1.0996960737684012
2024-03-28,XLF,XLF,False,0.0054755764088452,0.10416243777201466,1.1057340592864895
2024-04-01,CASH,CASH,False,0.00020706348949,0.07960420496340516,1.105963040145223
2024-04-02,CASH,CASH,False,0.0002068650722503,0.07532185136152396,1.1061918489348863
2024-04-03,XLK,XLK,False,0.0026554449974612,0.08230878624562257,1.1091331840948666
2024-04-04,XLF,XLF,False,-0.0113489065837682,0.02164437802163814,1.096616892649631
2024-04-05,CASH,CASH,False,0.0002069444504995,0.03444597612737697,1.0968438549133692
2024-04-08,CASH,CASH,False,0.0002072619067298,0.034446045738241955,1.097071212422585
2024-04-09,XLK,XLK,False,0.0050306873777011,0.045293627452992515,1.1026041402696447
2024-04-10,XLV,XLV,False,-0.0117954000261526,0.006609652241252569,1.0896748861321228
2024-04-11,XLV,XLV,False,-0.004105010980352,0.0017231370313912728,1.085210927328045
2024-04-12,CASH,CASH,False,0.0002075396832965,0.015119465495480478,1.0854361750333228
2024-04-15,CASH,CASH,False,0.0002078571395268,0.01700825455520426,1.0856618141413414
2024-04-16,CASH,CASH,False,0.0002076587222871,0.010532114774067113,1.0858872846961554
2024-04-17,CASH,CASH,False,0.0002079364988538,0.005038967873762487,1.0861131037734855
2024-04-18,CASH,CASH,False,0.0002080555567665,0.005039786560603574,1.086339099148984
2024-04-19,CASH,CASH,False,0.0002081349160936,-0.004292080231481113,1.08656522777805
2024-04-22,XLF,XLF,False,0.0120615435752206,0.0247141387075693,1.0997502375584205
2024-04-23,XLF,XLF,False,0.0063416083017675,0.034455422069705095,1.106746583390127
2024-04-24,XLF,XLF,False,-0.0002431621421345,0.019537241628788966,1.1064774972372184
2024-04-25,XLF,XLF,False,-0.0058537005261654,-0.005519459502827924,1.1000194295674086
2024-04-26,XLF,XLF,False,-0.0014689876239771,-0.008927981915929993,1.0984047009377982
2024-04-29,XLV,XLV,False,0.0033524197282396,-0.0005788757867246732,1.1020931937603726
2024-04-30,XLF,XLF,False,-0.0098620559132049,-0.025410884309882288,1.0912777081831915
2024-05-01,XLF,XLF,False,0.0,-0.018590574403169906,1.0912777081831915
2024-05-02,XLV,XLV,False,-0.000711649046132,-0.007336505405416214,1.090501377713281
2024-05-03,XLF,XLF,False,0.0022220559786956,-0.002015628645244503,1.0929272270077264
2024-05-06,XLF,XLF,False,0.0127422039101084,0.023353850867050954,1.10694263253843
2024-05-07,XLF,XLF,False,0.0034030323509874,0.012086502122551069,1.1107160109505427
2024-05-08,XLF,XLF,False,0.0036333007749192,0.037279515257217,1.114758916392092
2024-05-09,XLF,XLF,False,0.0074672477835026,0.053863676049725244,1.1231142543046269
2024-05-10,XLV,XLV,False,0.0020215910535531,0.05086960555438102,1.1253870285692702
2024-05-13,XLF,XLF,False,-0.0040724617039541,0.04304448553274739,1.1208132525783943
2024-05-14,XLK,XLK,False,0.0088226126816604,0.0686780891211113,1.130745503570273
2024-05-15,XLV,XLV,False,0.0147458952394775,0.09609797082956077,1.1475429002646846
2024-05-16,XLK,XLK,False,-0.0034798362101062,0.07847514749242798,1.143556578823158
2024-05-17,XLF,XLF,False,0.0073224245266828,0.10063633748947604,1.1519609180816552
2024-05-20,CASH,CASH,False,0.0002079364988538,0.07459595641690132,1.1522004777075092
2024-05-21,XLV,XLV,False,0.0017108401981412,0.06870521012596872,1.1541733957936502
2024-05-22,XLV,XLV,False,0.0017762130932755,0.07444147586579064,1.1562252754394537
2024-05-23,XLF,XLF,False,-0.0139258557802642,0.02388506552092748,1.140235443458699
2024-05-24,CASH,CASH,False,0.0002081349160936,0.03940484154965431,1.1404727909663452
2024-05-28,XLF,XLF,False,-0.0111166444872379,0.013395895939652033,1.1278647696880357
2024-05-29,CASH,CASH,False,0.0002083333333333,0.033414168582982455,1.128099765992986
2024-05-30,XLF,XLF,False,0.005375259473691,0.04395966826386227,1.1341799215144952
2024-05-31,XLV,XLV,False,0.0145096220240864,0.07441605089141709,1.1507564119699853
2024-06-03,XLF,XLF,False,-0.006263599328869,0.04917691027723388,1.1435710614503205
2024-06-04,XLF,XLF,False,-0.0046021844802422,0.031125543347900225,1.1383202283782576
2024-06-05,XLK,XLK,False,0.021970667909509,0.08143132024384889,1.1636066466806154
2024-06-06,XLF,XLF,False,-0.0004842635863941,0.048529160772893695,1.163043290770128
2024-06-07,XLF,XLF,False,0.0045909682627153,0.050279631267051934,1.1683950611101772
2024-06-10,XLF,XLF,False,-0.0038646607964501,0.03691895194220081,1.1638883246358591
2024-06-11,CASH,CASH,False,0.0002081349160936,0.04388208192361355,1.1641305956463033
2024-06-12,XLV,XLV,False,-0.0021202984045555,0.029364082211006795,1.161664906323971
2024-06-13,XLK,XLK,False,0.0078786449983213,0.03134840499055401,1.1708534006405296
2024-06-14,XLV,XLV,False,-0.0003426622663191,0.024903570367295715,1.1704522620921858
2024-06-17,XLK,XLK,False,0.0150399206700319,0.04866734703270281,1.1881888151056512
2024-06-18,XLF,XLF,False,0.0063200280858503,0.046585180302715294,1.1957219816258016
2024-06-20,XLF,XLF,False,0.0053167086468832,0.04949783068984813,1.2020962169856642
2024-06-21,XLK,XLK,False,-0.001749623825091,0.039673573978568036,1.1999948396503584
2024-06-24,XLF,XLF,False,0.0102227056278777,0.1014993787910683,1.2123249498160331
2024-06-25,XLF,XLF,False,-0.0074815690181683,0.07209045165630232,1.2032887018374407
2024-06-26,XLK,XLK,False,-0.0011485010034637,0.12975890633582446,1.2019075168539153
2024-06-27,XLF,XLF,False,-0.0012197309626234,0.12973075215246146,1.200442406743124
2024-06-28,XLF,XLF,False,0.0034114283264828,0.13022447612994575,1.204544623204105
2024-07-01,XLF,XLF,False,0.0021868092223943,0.10303793005636809,1.2071816147427508
2024-07-02,XLV,XLV,False,-0.0036636420376331,0.11521280708690698,1.202767025107822
2024-07-03,XLF,XLF,False,-0.0031237162443613,0.1246725560814345,1.1990157841696976
2024-07-05,XLV,XLV,False,0.0077160716451089,0.10044444699518859,1.2083032612034779
2024-07-08,XLF,XLF,False,-0.0026516005864633,0.09005435310943995,1.2051035675969168
2024-07-09,XLF,XLF,False,0.0076941266801769,0.10849798038603302,1.2144115495860102
2024-07-10,XLF,XLF,False,0.0038250235167944,0.12076700827710704,1.2190655975693647
2024-07-11,XLF,XLF,False,0.0078431051478005,0.1440614748862748,1.228664450433817
2024-07-12,XLV,XLV,False,0.006224318938981,0.15508831872841747,1.2363358998488947
2024-07-15,XLK,XLK,False,0.001794786032206,0.13612108276510612,1.2385568507226739
2024-07-16,XLV,XLV,False,0.0141798861223025,0.18848061284391185,1.2562445542629053
2024-07-17,XLF,XLF,False,0.0075594170461411,0.1634275584260639,1.2657770152905536
2024-07-18,XLF,XLF,False,-0.0121687753127198,0.05042822882605527,1.2504673977624459
2024-07-19,XLF,XLF,False,-0.0102161656285355,0.02752628601455156,1.2377574497255817
2024-07-22,XLF,XLF,False,0.0055854627554228,0.05196263911490006,1.2446902412619867
2024-07-23,CASH,CASH,False,0.0002052777721768,0.033878403565633736,1.2449457747285362
2024-07-24,XLF,XLF,False,-0.0137610423668352,0.007182226749810576,1.2279313597165336
2024-07-25,XLF,XLF,False,0.0037505111905338,0.03002959262515286,1.2325453770757027
2024-07-26,CASH,CASH,False,0.0002045635003892,0.029258181450289803,1.2327975366628703
2024-07-29,CASH,CASH,False,0.0002042460252368,0.02575429991269655,1.2330493563753675
2024-07-30,CASH,CASH,False,0.0002037698503524,0.023587527959866492,1.2333006402593634
2024-07-31,XLF,XLF,False,-0.0025117401182878,0.021190283456049896,1.2302067966554102
2024-08-01,CASH,CASH,False,0.0002029761813935,0.02732351922193029,1.2304565246768824
2024-08-02,CASH,CASH,True,0.0001996031829289,0.019444663821299907,1.2307021522288686
2024-08-05,XLF,CASH,True,0.0002007936485229,0.02478259829230459,1.2309492942156999
2024-08-06,XLF,XLF,False,0.0160314774508792,0.050271422317398076,1.2508422608391032
2024-08-07,CASH,CASH,False,0.0002015872985597,0.030244077116547925,1.251094440168611
2024-08-08,XLF,XLF,False,0.0159965571256335,0.05548415542796005,1.2712685719818912
2024-08-09,XLF,XLF,False,0.0042543224006402,0.04145984053998956,1.2766884791865292
2024-08-12,XLF,XLF,False,-0.0052022626006953,0.02432906142710882,1.270064056392015
2024-08-13,XLF,XLF,False,0.0082636370726307,0.030839888251651494,1.2806028893858952
2024-08-14,XLF,XLF,False,0.0121523566678204,0.04012801368500735,1.296260176226383
2024-08-15,XLF,XLF,False,0.0092486978223908,0.0611047382684383,1.3083045062255354
2024-08-16,XLF,XLF,False,0.0073378242569713,0.0727725607139427,1.317939923030594
2024-08-19,XLF,XLF,False,0.0054682034407296,0.07078069995579923,1.3251664266415586
2024-08-20,XLF,XLF,False,-0.0031861876244693,0.06272067755690419,1.3209509170411382
2024-08-21,XLF,XLF,False,-0.0015969535689491,0.19840304643105092,1.3188431032480987
2024-08-22,XLF,XLF,False,0.0056916825452181,0.2056916825452181,1.326370942231435
2024-08-23,XLF,XLF,False,0.0085894716877467,0.20858947168774672,1.337812837457161
2024-08-26,XLF,XLF,False,0.0031460038016242,0.2031460038016242,1.3420282290719225
2024-08-27,XLF,XLF,False,0.0051471320534198,0.2051471320534198,1.3489536332818326
2024-08-28,XLF,XLF,False,0.0024523835136702,0.2024523835136702,1.3522658446790898
2024-08-29,XLF,XLF,False,0.0088674318689161,0.2088674318689161,1.364310292663901
2024-08-30,XLF,XLF,False,0.0094454020657512,0.2094454020657512,1.377257802880558
2024-09-03,XLF,XLF,False,-0.007461270316687,0.192538729683313,1.3670199513020733
2024-09-04,XLF,XLF,False,0.0011008649309824,0.20110086493098242,1.3685256842786628
2024-09-05,XLF,XLF,False,-0.0110620862700347,0.10723708272567009,1.3534703602689664
2024-09-06,XLF,XLF,False,-0.0147917940327625,0.03782847780276425,1.3335974458423994
2024-09-09,XLF,XLF,False,0.0147917940327625,0.0789964437405733,1.3534703602689664
2024-09-10,XLF,XLF,False,-0.0102861860558176,0.04808179011943044,1.3396196698348053
2024-09-11,XLF,XLF,False,-0.004731501788083,0.04123164127699904,1.3332962284556868
2024-09-12,XLF,XLF,False,0.0022558505002017,0.036938297834122516,1.3363073404518897
2024-09-13,XLF,XLF,False,0.0029249919257101,0.03039925882649832,1.340221750651256
2024-09-16,XLF,XLF,False,0.0129465114329978,0.04681393288877832,1.357685751883729
2024-09-17,XLF,XLF,False,0.0053087205005241,0.03899435269731786,1.364912491466011
2024-09-18,XLF,XLF,False,-0.0030934360478229,0.030595037130468527,1.3606967458942731
2024-09-19,XLF,XLF,False,0.0110037455635406,0.06442013351404317,1.3757521878896284
2024-09-20,XLF,XLF,False,-0.000656628977704,0.038442572297506854,1.3748491256577826
2024-09-23,XLF,XLF,False,-0.0012098955289944,0.026187499610646085,1.3731867077264124
2024-09-24,XLV,XLV,False,-0.0020097256006076,0.020163356171557453,1.3704297505371472
2024-09-25,XLF,XLF,False,-0.0060100901498864,0.004910023306524683,1.362218045454276
2024-09-26,XLF,XLF,False,0.0051219246489736,0.01902123576209162,1.3692131224748085
2024-09-27,XLF,XLF,False,0.0028833557218027,0.010104460831921649,1.373166748081253
2024-09-30,XLF,XLF,False,0.0037581338962757,0.0046322695667798215,1.3783370017500363
2024-10-01,XLF,XLF,False,-0.005309710220297,-0.002021665656598249,1.3710378270847987
2024-10-02,XLF,XLF,False,0.001108563835362,0.004405233862045886,1.3725585527918427
2024-10-03,XLF,XLF,False,-0.0053322106893085,0.005192350189446339,1.365259259384846
2024-10-04,CASH,CASH,False,0.0001787698458111,0.042400273506248434,1.3655033483893653
2024-10-07,XLF,XLF,False,-0.0123432578338259,-0.01720697040594852,1.348752183140939
2024-10-08,XLF,XLF,False,0.0057497664392589,0.024663167232197535,1.3565295307180223
2024-10-09,CASH,CASH,False,0.0001799603114052,0.02499976755810314,1.356773674162207
2024-10-10,XLF,XLF,False,-0.0030634313858525,0.01507326198508995,1.352623651006403
2024-10-11,XLF,XLF,False,0.0191018449437395,0.06141398560184498,1.3787096100442555
2024-10-14,XLF,XLF,False,0.006215945927892,0.03846961406355231,1.3873062849840172
2024-10-15,XLF,XLF,False,0.0021345479483846,0.029644583862803643,1.3902707195066555
2024-10-16,XLF,XLF,False,0.0122908156365298,0.06031976585361929,1.407463722181386
2024-10-17,XLV,XLV,False,-0.0058231979559924,0.01955132517545053,1.399291599348529
2024-10-18,XLF,XLF,False,0.0002100744738952,0.02793563693672162,1.3995855856735184
2024-10-21,XLV,XLV,False,-0.0118242690123215,-0.001509561849012516,1.3831339650757841
2024-10-22,CASH,CASH,False,0.0001785714285714,0.014522494543792563,1.3833809753376645
2024-10-23,XLF,XLF,False,-0.0008486965934666,0.017580258793029192,1.3822074026904252
2024-10-24,XLF,XLF,False,0.0008486965934666,0.013871705743325241,1.3833809753376645
2024-10-25,XLF,XLF,False,-0.0110900571921602,-0.015672997121381954,1.3681239581696991
2024-10-28,XLF,XLF,False,0.012361711722791,0.018495864541854763,1.3851412770331382
2024-10-29,CASH,CASH,False,0.0001777777785346,0.012457945229516166,1.3853875462622751
2024-10-30,XLF,XLF,False,0.0044657583055662,0.020705511079931804,1.39158818718032
2024-10-31,CASH,CASH,False,0.0001758730222308,0.021570386771097516,1.3918329515235914
2024-11-01,XLF,XLF,False,0.0034362656797913,0.028446061911778293,1.3966238860746532
2024-11-04,XLF,XLF,False,-0.0077486280682094,0.02636710100877963,1.3858437864590023
2024-11-05,XLV,XLV,False,0.007331671477803,0.04343668092818971,1.396041675927649
2024-11-06,XLF,XLF,False,0.059023997530345,0.16912667781364893,1.4809219829092561
2024-11-07,XLF,XLF,False,-0.0162770032060999,0.05976254200733813,1.4570121293163005
2024-11-08,XLF,XLF,False,0.0089851835487422,0.07467701910545206,1.4701626421428875
2024-11-11,XLF,XLF,False,0.0141301001331985,0.08791683643805265,1.4910836473486477
2024-11-12,XLV,XLV,False,-0.0140295400970486,0.04350880690007443,1.4703104891849552
2024-11-13,CASH,CASH,False,0.0001742063439081,0.04525755808305664,1.4705666489113627
2024-11-14,XLF,XLF,False,-0.0026152736668636,0.04151330358138338,1.4667257393830782
2024-11-15,XLF,XLF,False,0.0046225714229385,0.0528882215914338,1.4735214786653041
2024-11-18,XLF,XLF,False,0.0030033339075577,0.06175281180325671,1.4779536079362665
2024-11-19,XLV,XLV,False,-0.0051561976247318,0.05155893397008148,1.4703526000432459
2024-11-20,XLF,XLF,False,-0.0030231523228313,0.05592426454614521,1.465914212506208
2024-11-21,XLF,XLF,False,0.0126367749120797,0.08340236748653412,1.4845561795464366
2024-11-22,XLF,XLF,False,0.0111001873263626,0.09911703171620996,1.5011268297520681
2024-11-25,XLV,XLV,False,0.0084963131237531,0.09284602821963059,1.5139352082832778
2024-11-26,XLF,XLF,False,0.0019565575438451,0.08799381280350146,1.5169002092876143
2024-11-27,XLV,XLV,False,0.0053219211344559,0.09217142374966597,1.5249945521930126
2024-11-29,XLF,XLF,False,0.0015594942959957,0.08972164759257299,1.5273746278734397
2024-12-02,XLV,XLV,False,-0.001765439328863,0.07998843515828352,1.5246805194776878
2024-12-03,XLF,XLF,False,-0.0075040800741258,0.07451882042595454,1.513282015902429
2024-12-04,CASH,CASH,False,0.0001724206265949,0.07552018569511694,1.5135429594312027
2024-12-05,XLF,XLF,False,0.0029801412438617,0.026073789423053398,1.5180602589810412
2024-12-06,XLK,XLK,False,0.0038690254301884,0.057528777771532424,1.5239450495888944
2024-12-09,XLF,XLF,False,-0.013785182926455,0.009275307204678732,1.5030813238440484
2024-12-10,XLF,XLF,False,-0.0002011626990815,0.007613083260764001,1.5027789903581346
2024-12-11,XLV,XLV,False,-0.013695248744806,-0.005437218097535409,1.4823383476061793
2024-12-12,XLV,XLV,False,-0.0079816783388179,-0.00799091932485278,1.470553892155506
2024-12-13,XLF,XLF,False,-0.000807083757298,0.0010376161491155859,1.4693675108138704
2024-12-16,XLF,XLF,False,-0.0018183828223149,-0.006659708516003591,1.4666980659444335
2024-12-17,XLF,XLF,False,-0.0071030362931689,-0.02316266756058832,1.4563169686528517
2024-12-18,CASH,CASH,False,0.000167936502941,-0.009623611005246748,1.4565615579689033
2024-12-19,XLF,XLF,False,0.0035626397195003,0.0007132959679756893,1.4617600166484974
2024-12-20,XLF,XLF,False,0.0147444069811209,0.014011206848332975,1.4834724765639529
2024-12-23,XLF,XLF,False,0.002398586789915,-0.007071354787681248,1.487034984834089
2024-12-24,XLF,XLF,False,0.0117032238835293,0.005453143988549056,1.504540322827338
2024-12-26,XLF,XLF,False,0.0024465010282012,-0.003311656774118233,1.5082256885614453
2024-12-27,XLV,XLV,False,-0.0046671797823529,-0.021242808759772108,1.501202929108839
